RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020
42,34,Nevada,State,NV,162991,162950,163098,163243,163518,163684,163946,164426,164944,165430,165673,166059,166417,166960,167282,167837,168241,168628,168857,168844,168985,169152,169625,170008,170636,171202,171786,172018,172168,172607,172940,173285,173360,173649,173983,174192,174037,173864,173888,174160,174634,175230,176358,177332,178222,178761,179432,180128,180982,181695,182468,183271,184059,184709,185055,185530,186206,187005,187856,188639,189537,190620,191647,192591,193496,194535,195663,196876,198104,199304,200278,201380,202378,203372,204270,205362,206348,207217,207968,208920,209926,211361,212963,214727,216468,218131,219451,220684,222069,223609,225469,227784,231082,234871,239258,243589,248497,252970,258888,264178,271732,279903,289144,296562,302525,307497,312349,317624,322331,329008,334264,341332,344576,347718,349114,352422,355645,358647,361082,362367,364027,364124,365584,366281,367572,367597,367446,366425,365473,363862,362752,361899,361207,360395,358489,354936,351167,347660,344231,340266,335681,330959,324865,317924,309460,299824,290274,282416,276194,269298,262124,254290,246489,238669,230537,223797,216894,211784,206455,201276,194891,188636,182890,178807,175694,173437,171568,169415,168641,167721,167115,165878,164732,164483,163957,163274,161714,160179,159220,158266,156418,154254,152140,150503,149389,147553,146293,144357,143552,142765,142108,141574,141430,141355,141187,141433,141882,143115,144108,146102,147971,149968,152079,154556,157603,161004,165211,169127,173405,177769,182584,186887,190981,194531,197847,200065,202072,203903,205502,206743,207280,207668,208570,209300,209535,210681,211979,214591,216152,217871,219118,220649,222695,224192,224914,226036,227777,229349,230336,231828,233926,235862,236930,238523,239904,241640,242994,244392,245695,246279,247433,247051,247879,248734,251986,254385,256877,259263,262531,265311,268731,272795,277201,281486,284398,287715,289781,292470,295311,299479,303321,306969,308920,310069,310302,311630,312928,314168,314084,314370,315418,316614,316591,315309,313944,314098,315166,316045,317266,318279,320420,322265,323547,324167,325805,328786,332716,335927,338954,341854
41,35,New Mexico,State,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,127659,127710,127729,127683,127581,127514,127516,127554,127545,127549,127545,127518,127514,127466,127394,127366,127581,127807,128065,128159,128349,128454,128569,128736,128930,129146,129358,129705,129797,129887,129860,130102,130401,130837,131342,131793,132238,132637,133311,133926,134592,135116,135555,135942,136198,136518,136821,137305,137705,138148,138213,138389,138624,139069,139497,139872,140172,140538,140812,141091,141363,141664,142076,142447,142906,143324,143881,144543,145426,146186,147074,147704,148373,149102,150046,150995,151712,152212,152773,153359,154033,154811,155610,156734,157717,158798,159762,161168,162773,164780,166681,168656,170616,172630,174683,176708,178968,181080,183070,184690,186430,188182,189963,191459,192564,193430,194211,194917,195814,196627,197660,198438,199011,199042,198976,198923,198955,198750,198446,198225,197654,197007,195694,194672,193437,192701,191499,190550,189692,188911,187918,186294,185288,184348,184601,184266,184114,183330,183578,183460,183211,182593,182182,182163,181663,181255,180059,178951,177766,176782,175176,173656,172399,172055,171743,171455,170666,169529,168384,167746,167304,166981,166737,166529,166365,165953,165588,165003,164753,164792,165023,165213,165155,165517,165630,165946,165507,165153,164873,165313,165887,166610,167407,168029,168971,169146,169724,169837,170948,171872,172658,172731,172578,172362,171923,171567,171023,171129,171250,171974,172200,172234,172086,172063,172445,172692,173157,173620,174360,174744,174735,174207,174020,174398,175114,176086,176659,177333,177818,178361,178498,178816,179606,180752,181753,182155,182411,182332,182657,183058,183733,184476,185290,186008,186228,186542,186707,187177,187924,189073,190178,191014,191642,191918,192443,193012,194328,195358,196612,197730,198679,199326,199935,200822,202100,203406,204570,205549,206097,206534,207189,208144,209425,210707,212101,213539,214873,216506,218287,220383,222719,225467,228172
61,36,West Virginia,State,WV,62041,62046,62049,62061,62066,62077,62081,62061,61990,61952,61982,62068,62413,62768,63162,63352,63500,63623,63702,63869,64044,64285,64508,64790,64727,64555,64333,64292,64437,64631,64962,65246,65673,65925,66004,65856,65643,65561,65428,65535,65573,65685,65781,65806,65772,65718,65805,65933,66216,66536,66899,67112,67257,67437,67628,67916,68177,68508,68974,69566,70224,70517,70761,70897,71236,71501,71734,71944,72159,72377,72491,72564,72612,72813,73057,73311,73483,73663,73864,74136,74421,74803,75026,75211,75287,75564,75851,76237,76579,76922,77211,77429,77661,77837,78160,78546,79026,79492,80076,80600,81017,81360,81824,82465,83087,83687,84227,84764,85346,86010,86554,87133,87684,88367,89033,89391,89728,89967,90461,90938,91415,91484,91473,91374,91663,91939,92164,92421,92854,93400,93667,93727,93598,93702,93896,94191,94278,94278,94239,94298,94603,94926,95253,95368,95408,95458,95411,95429,95405,95428,95496,95472,95023,94472,94021,93921,94037,93988,93902,93534,93168,92751,92335,91966,91523,91156,90740,90500,90304,90262,90403,90602,90765,90848,90886,90932,90869,90733,90535,90362,90144,89913,89537,89271,89098,89094,89054,89005,89032,89105,89234,89296,89333,89365,89417,89449,89426,89403,89447,89509,89593,89662,89748,89810,89954,90151,90413,90629,90833,91009,91221,91423,91688,91959,92255,92496,92651,92705,92754,92859,93030,93189,93333,93517,93744,94012,94250,94481,94637,94872,95087,95355,95571,95795,96004,96190,96402,96581,96781,96961,97270,97521,97789,97961,98166,98325,98481,98611,98674,98721,98738,98830,98875,98981,99100,99324,99585,99903,100251,100659,101078,101565,102070,102486,102848,103186,103499,103734,103862,103986,104081,104174,104337,104463,104688,104969,105335,105736,106108,106482,106809,107165,107548,107981,108342,108647,108501,108450,108416,108627,108756,108935,109237,109558,109913,110266,110691,111221,112110,112984
38,37,Nebraska,State,NE,84385,84712,84931,85403,85736,86124,86514,86921,87285,87686,88157,88535,88883,89133,89586,90071,90635,91054,91420,91805,92232,92586,92861,93271,93845,94372,94654,94776,95162,95722,96350,96828,97309,97786,98211,98621,98884,99202,99573,100062,100362,100487,100637,100927,101251,101614,101945,102250,102352,102565,102809,103200,103367,103519,103604,103812,104005,104202,104464,104715,105171,105415,105627,105705,105979,106354,106733,107026,107293,107528,107768,108025,108298,108608,108929,109246,109597,109925,110230,110536,110867,111281,111658,112062,112445,112870,113287,113708,114140,114555,115032,115508,116100,116646,117211,117696,118171,118682,119167,119664,120139,120673,121218,121729,122049,122341,122631,123100,123552,123966,124399,124821,125277,125685,126080,126471,126877,127285,127644,127903,128212,128557,128898,129196,129460,129787,129956,130015,130108,130410,130737,130964,131112,131240,131272,131251,131109,130740,130553,130490,130539,130215,129956,129711,129401,128870,128285,127851,127478,127342,127223,127095,126729,126338,125905,125410,124969,124762,125000,125026,125185,125241,125514,125757,126186,126721,127174,127654,128096,128417,128298,128574,128541,128403,127558,126721,125898,125189,124548,124145,123959,123900,123735,123127,122745,122503,122669,122883,122958,123163,123254,123186,122690,122121,122045,122327,122783,123106,123522,123858,124399,124678,125206,125726,126814,127756,128252,128343,128337,128630,128903,129257,129543,129942,130250,130541,130534,130719,131158,131981,132617,133029,133348,133637,133918,134180,134469,134985,135577,136349,137063,137716,138374,139005,139604,140224,140793,141398,142047,142524,143038,143262,143490,143658,144123,144798,145634,146491,147388,148247,148986,149747,150513,151517,152699,153906,154830,155569,156283,157011,157820,158731,159747,160762,161637,162489,163152,163977,164952,166004,166830,167559,168237,168864,169527,170323,171166,171834,172485,173235,174173,175086,176023,176840,177540,178031,178350,178703,179279,180046,180841,181529,182120,182805,183664,184744,186008,187533,189252,190982
20,38,Idaho,State,ID,124361,124171,124096,123912,123782,123619,123472,123438,123444,123515,123600,123781,124119,124620,125056,125436,125870,126479,127115,127605,128034,128404,128729,128943,128973,128825,128715,128674,128667,128583,128621,128693,128887,129035,129260,129472,129658,129969,130236,130549,130586,130612,130437,130419,130369,130497,130709,131009,131352,131554,131731,131871,132276,132746,133203,133569,133866,134153,134454,134762,135279,135735,136413,136949,137415,137667,138068,138564,139101,139577,139909,140283,140488,140807,141025,141183,141336,141611,141926,142198,142467,142821,143237,143521,143786,144055,144164,144615,145039,145494,145694,145893,146252,146599,146974,147602,148250,148983,149718,150385,151051,151599,152325,152867,153368,154075,155056,156397,157675,159154,160750,161968,163411,164978,167281,170045,172837,176218,178617,180201,181472,183284,185506,188329,191001,194202,196081,197738,199186,198791,199443,199973,201755,201810,201803,201920,202599,202582,202827,202913,203029,203667,204013,204652,204752,205560,205638,205077,203341,201694,200247,198809,197341,195866,194097,191912,189548,186949,184600,182105,179967,178270,176582,174893,173150,171683,170499,169766,168663,167855,166600,165941,165220,163686,161654,159672,157841,156042,154212,152454,151026,149479,148309,146630,145219,144452,144351,144152,144027,144069,144408,144628,144785,145277,145875,147220,148486,149845,151180,153057,154975,156758,158097,159730,161678,163317,165256,166596,168359,169728,171320,172566,173634,174654,175727,176420,176755,177346,177943,178638,178973,179376,179502,179449,179591,179889,180497,181303,182184,183207,184004,185178,186153,187316,188277,189582,190643,191741,192751,194087,195984,197541,199083,199872,201175,202333,203779,205113,206779,208531,210145,211618,212451,213687,214903,217053,218826,220714,222510,224466,226562,228458,230604,232675,235016,237378,239847,242456,245635,249249,252910,255755,258166,260512,263136,265547,268054,270100,272588,274586,276920,278850,281214,283787,286426,288658,290062,291479,293039,295534,298061,301011,303839,307188,310641,314847,319717,325573,332518,340280
18,39,Hawaii,State,HI,266550,265448,264469,262425,260077,257446,254864,253124,251789,250498,248981,247733,246942,246281,245212,243927,242969,242570,242247,241377,240403,239848,239701,239391,238418,237354,236905,237187,238149,239405,240889,241608,241851,241472,241187,240853,240835,240933,240792,240331,239500,238266,237013,236572,236640,237244,238155,239446,241286,242650,244252,245383,246885,248415,249780,251286,252574,253949,254801,255757,256694,257711,258566,259688,261259,262944,264605,265761,266952,268162,269606,271371,272717,274419,276026,278051,279512,281177,283498,286500,290304,293507,296799,299752,303489,307262,311534,315271,319562,323273,326803,330604,334908,340923,347265,352805,358624,364671,371234,377844,384481,392675,401255,409689,416596,423495,430402,438951,445766,453452,461552,471668,482695,493762,504931,515692,526223,535479,543894,552433,561912,570941,577277,582506,585080,587003,588925,590575,593296,593816,595358,595118,595510,595014,595008,594191,593210,592546,592065,592698,592674,593180,592762,592251,590608,588980,588373,587303,588006,587008,583077,576748,570977,568259,564888,560440,555551,548866,543384,537662,532757,526621,522908,520763,518337,514086,510504,510135,511156,515036,516023,519044,519437,523356,525347,527691,528994,530224,532465,532118,531707,529588,528832,526208,525008,523491,522746,520960,519024,518216,515847,515361,514594,515111,516331,517412,519882,520327,522279,522394,524700,526331,530150,532554,534737,536355,538478,542584,544514,546488,547860,553720,559837,566341,570962,576393,581739,587340,591252,593776,596174,600471,604066,607106,608094,608428,609605,611148,613250,614393,616446,618734,622084,624073,626460,626638,627357,629135,631601,633496,635336,637860,640244,642509,644458,647481,650788,656038,661346,665686,668425,671554,674358,676812,679293,682591,687618,691747,695134,696026,698381,701510,706225,709870,713055,716104,719001,721264,722047,723038,724903,728090,729715,730205,729761,729794,729994,730648,731501,730957,730036,729505,730876,731993,732161,731924,730721,729959,729391,729519,729785,731500,734244,737192,738923,741154,745096,750369,757238,764492
28,40,Maine,State,ME,98850,98500,98285,97795,97431,97061,96798,96618,96547,96601,96640,96672,97063,97651,98258,98595,98870,99234,99562,99808,100027,100103,100411,100789,100628,100244,99736,99804,99958,100164,100358,100745,101219,101869,102231,102639,103202,103998,104920,105772,106626,107607,108733,109684,110341,110857,111703,112631,113741,114830,115906,116865,117606,118342,119028,119911,120939,122017,123120,124303,125584,126725,127812,128736,129975,131179,132460,133538,134679,135818,137110,138285,139521,140839,142320,144031,145387,146768,147994,149338,150615,151871,153203,154608,155926,157120,158223,159367,160755,162139,163674,165714,167983,170418,172066,173728,175082,176983,178993,181264,183814,186514,189224,190868,192180,193341,195409,197417,200061,202449,204721,206300,207499,208585,209699,210827,211941,212762,213507,214158,214525,214533,214511,214542,214786,214988,215161,215346,215545,215819,215911,215809,215567,215206,214787,214669,214619,214476,213818,213818,213725,213891,213323,213196,213048,212894,212515,211467,210465,209124,208362,206955,205851,204649,203988,202724,201189,199682,198028,196650,194699,193688,192751,192483,191862,191230,190601,190466,190140,189863,189944,190685,191488,191158,190222,189169,188570,187944,187210,186310,186293,186642,186937,186269,185615,185245,185297,185140,184934,184685,184321,183915,183243,182408,181667,181461,181521,181895,182316,182650,182834,183063,183871,184723,185428,185810,186061,185937,185762,185710,185705,186052,186267,186615,186564,186462,186413,186329,186258,186672,187371,187952,188197,188086,188269,188486,188697,188737,188737,189416,190497,191151,191587,191910,192791,193700,194223,194618,195020,196220,197408,198252,198681,199548,200281,200947,201139,201843,203061,204432,205949,206938,207963,208788,209678,210850,212198,213694,215197,216272,217110,217835,218575,219357,220618,222245,223959,224804,225739,226816,228191,229339,230159,230730,231257,231964,232112,232324,232359,233200,234342,236024,237547,238628,239608,240643,241956,243146,244817,246447,248405,250287,252061,253530,255225,257715,260739,264129,267578,271326
39,41,New Hampshire,State,NH,110570,110305,110125,109855,109906,110144,110502,110785,111035,111314,111633,112072,112513,113138,113816,114476,114864,115064,115205,115497,115974,116564,117228,117847,118535,119280,120069,120848,121524,122260,123070,124097,125160,126204,127063,127860,128593,129404,130408,131755,133199,134766,136166,137310,138296,139185,140651,142259,144195,145842,147493,148583,149699,150739,152210,153904,155681,157775,159611,161493,163146,165148,167059,169188,171484,173779,175945,177819,179758,181443,183219,185011,186888,188616,190208,192105,193712,195594,197399,199654,201848,204211,206527,208958,211313,213698,216207,218317,220602,222626,224872,226877,229130,231392,233361,234992,236696,238671,240697,242756,245026,247480,249707,251769,253552,255334,257365,259559,261732,263964,266122,268364,270033,271453,272854,274290,275807,277301,278672,279989,280979,281098,280817,280799,281066,281272,280813,280328,279621,278610,277530,276329,275245,274146,273638,272663,272185,271359,270932,270313,269572,268875,267594,266263,264444,263203,261518,260457,258237,256007,253634,251508,249569,247482,245981,244267,243132,241726,240606,238704,237213,236094,235153,234094,232841,232040,231668,231639,231516,230901,230233,229690,229559,229293,229321,229361,229661,229259,228379,227378,226599,226420,225970,225485,224243,223037,221385,220402,219542,219259,218738,218154,217609,217027,216396,215890,216178,216781,217774,218065,218208,218279,218748,219434,219945,220641,221868,223222,224279,225107,225934,227063,228253,229424,230368,231291,232052,232834,233251,233733,234000,234490,234900,235435,235920,236570,237381,237943,238785,239512,240660,241724,243164,244251,245337,245964,246539,246843,247358,248438,249284,249703,249856,250407,251452,252535,253429,254442,255725,257231,258407,259265,260368,262509,264525,266236,266983,268077,269522,271146,272664,274171,276118,277955,279598,280414,281549,282849,284508,286152,287486,289071,290222,291230,291616,292302,293094,293811,294143,294680,296402,298465,300244,300765,301211,301730,302697,303656,304849,306602,308777,311034,312689,314342,316656,320164,324367,329008,333980,339324
50,42,Rhode Island,State,RI,128908,129015,129017,129037,128877,128609,128362,128290,128475,128660,128781,128831,128966,128935,128979,129014,129442,129946,130397,130581,130474,130443,130564,130839,131153,131523,131842,132054,132101,132251,132523,132998,133538,134089,134458,134819,134952,135344,135730,136453,137204,138280,139419,140450,141317,142108,143369,144719,146319,147786,149348,150816,152163,153053,153871,154598,155560,156507,157581,158829,160263,161663,163195,164797,166410,168092,169792,171735,173617,175944,178114,180489,182530,184721,186829,189177,191768,194500,197390,200900,205079,208873,212219,214960,218081,221305,224914,228375,231952,235559,239421,242676,245585,248461,251892,255621,259109,262774,266176,269427,272949,277031,281224,284864,287905,291273,294657,298246,302066,305252,307895,310531,313022,315266,317041,319496,322415,324943,326812,327916,328493,329274,330336,331731,331989,332005,330957,329773,327693,325806,323608,322044,320450,319419,318257,316631,315470,313365,312370,310899,309999,308666,307853,306885,305516,303083,300681,297900,294870,291927,288568,285145,281563,277998,274228,270168,265990,262312,258703,256512,254756,253378,251890,250863,250513,250577,250973,251094,252011,252677,253570,253186,252803,252365,252310,251906,250797,249325,247890,246993,245680,244723,243276,241890,240015,238523,236861,235339,233882,232572,230762,229192,228045,226783,225676,224790,224275,223840,223870,224096,224331,224626,225647,226701,227225,228083,228762,229897,231119,232358,233518,234945,236607,238221,239155,239556,240282,240693,242115,243415,244808,245348,245117,244608,244383,244452,244860,245488,246138,246491,246612,246422,246402,247109,248486,249835,250201,250715,251399,252699,254335,256657,258087,259102,259608,260271,261123,262243,264594,266346,267634,268178,268681,269416,270517,272852,275467,278133,279976,281219,282014,283487,285819,288373,290630,292316,293980,294923,295854,296761,297972,299461,300473,300947,300728,300726,300881,301129,301722,302289,303135,304239,305998,306749,307051,307296,308567,309668,310777,312146,313667,315566,317512,319587,321519,324579,328667,333347,337836,342811
35,43,Montana,State,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137260,137898,138019,138434,138661,139144,139680,140062,140397,140848,141448,142185,142738,142903,143286,143915,144788,145409,145839,146476,147123,147835,148413,148862,149531,150266,151301,152148,153019,153767,155040,156545,158350,159608,160793,161603,162651,163803,165197,166877,168790,170821,172128,173037,173630,175015,176576,179246,181771,183903,185310,186398,187615,188671,190254,192231,194335,195660,196843,197519,198760,200259,202080,203788,205314,206932,208446,209622,210769,211994,213282,214199,214761,215512,216471,217245,217777,218161,218867,219551,220161,220778,221414,222181,222717,222403,221908,221665,222011,222301,222105,221948,221606,221519,221235,221071,220656,220416,219860,219093,217992,216998,216018,215020,214391,213802,213335,212643,212256,212168,212104,212224,212019,211808,211328,210941,210290,209410,208414,207422,206439,205406,204811,204273,204042,203644,203589,203621,203759,203826,203950,204331,204780,205319,205672,206097,206460,207011,207690,208332,209094,210015,211051,211925,212655,213413,214242,215064,215961,216782,217686,218567,219572,220556,221405,222345,223268,224322,225150,225914,226680,227813,228725,229735,230242,230867,231468,232225,233271,234074,235053,235972,237135,237813,238445,238759,239537,240223,241050,241604,242002,242462,242963,243560,243829,244456,245433,246621,247601,248361,249346,250511,251680,252874,253954,254944,255972,256981,257948,259081,260338,261816,262991,263775,264699,265843,267493,269405,271395,273221,274245,275250,276064,277243,278137,279372,280785,282199,283535,284484,285912,287049,288964,290257,291351,292041,292891,294193,295253,296523,297810,299515,301064,303175,305347,308245,311676,315506,319767
13,44,Delaware,State,DE,132761,132703,132646,132505,132629,132903,133377,133763,134243,134685,135023,135198,135354,135672,136164,136789,137147,137301,137271,137359,137299,137318,137434,137782,138168,138445,138647,138831,138893,139005,139023,139203,139528,139941,140501,141131,141756,142394,142965,143608,144321,145084,145924,146605,147238,147789,148389,148986,149648,150369,151132,151933,152739,153559,154379,155167,155913,156616,157452,158182,159003,159672,160444,161131,161863,162543,163204,163931,164768,165696,166614,167578,168510,169501,170517,171549,172513,173566,174671,175872,176942,178094,179221,180509,181945,183627,185366,186999,188518,189934,191460,193082,194941,196587,197985,199005,200499,202284,204210,206291,208375,211228,214093,216933,219337,221936,225474,229806,233140,235419,237329,239656,242843,245097,247252,249314,252197,255166,257576,259548,262159,265067,267884,269938,271315,272576,274033,275457,276502,277344,277569,277828,277554,277659,277501,277703,278020,278986,279371,279479,278902,278539,277882,276790,275198,273622,272864,272075,270974,268835,266669,264362,262535,260336,258806,257321,256258,254809,252921,251118,249145,247644,246419,245865,245334,245130,244653,244102,243662,243429,243190,242657,242306,241949,241274,240031,238786,237267,235643,234316,232829,231543,229653,227975,225919,224271,223065,222171,220995,219750,218806,217749,216657,215149,214460,213805,213921,213546,213080,211975,211125,210269,209806,209469,209374,209758,210277,210818,210790,210871,211116,212272,213544,215200,216290,217331,218448,219178,219693,219887,220980,221921,222721,222907,223278,223562,224014,224433,224918,225577,226258,227361,227871,228577,229035,229863,230428,230764,231099,231476,231898,232558,233301,234294,235239,236412,237699,238650,239333,240085,240915,241991,242917,243339,243158,242447,242135,242197,242459,243186,244136,245273,246010,246284,246463,247557,249422,251412,252815,253565,254271,254798,255263,255777,256742,257903,259294,259923,260487,260471,260023,259538,259234,259368,259399,259122,258865,259121,259650,260438,260932,262057,263877,266125,268395,270546,273002,275911,278973,281958
52,45,South Dakota,State,SD,87047,87452,87413,87472,87259,87281,87313,87337,87394,87419,87721,87886,88213,88145,88184,88291,88961,89427,89962,90340,91120,91903,92285,92844,93048,92879,92765,93157,93806,94582,95396,96454,96816,97230,97844,98696,99867,102423,105771,108204,109236,109574,109696,110255,110896,111973,112877,113474,114129,113961,113244,112552,112466,112731,113022,113135,113651,113863,113908,113984,113996,113870,114046,114491,115341,115690,116110,116220,116190,116338,116687,117061,117140,117463,117693,118057,118319,118857,119279,119658,120033,120159,120387,120738,121523,122321,122710,122975,122837,123032,123285,123968,124785,125784,126512,127045,127258,127635,128262,128909,129854,130753,131854,132602,133154,133640,134384,135173,136036,136778,137604,138527,139363,140108,140652,141443,142307,143189,143668,144047,144338,144783,145268,145707,146220,146624,147176,147424,147695,147764,148137,148605,149165,149551,149870,150241,150557,150958,151192,151611,151927,152400,152829,153297,153734,154120,154370,154523,154659,154834,155057,155284,155569,155829,156048,156084,156100,155989,155871,155602,155296,154909,154496,154046,153655,153300,152972,152826,152781,152867,153005,153293,153603,153774,153867,153915,153907,153839,153742,153596,153386,153129,152952,152710,152491,152502,152567,152701,152696,152798,152948,153073,153124,153231,153238,153344,153475,153610,153841,154113,154559,155010,155405,155873,156427,157046,157637,158158,158647,159139,159645,160127,160613,161021,161478,161911,162289,162581,162967,163412,163982,164466,164936,165344,165888,166481,167122,167615,168246,168957,169644,170271,170778,171482,172190,173006,173506,174036,174512,175285,176047,176772,177649,178597,179533,180204,180845,181566,182524,183498,184530,185528,186515,187512,188334,189148,189981,190953,191895,192736,193480,194111,194778,195304,195876,196433,197186,197963,199073,200152,201303,202250,203242,204258,205139,205959,206708,207327,207919,208478,209348,210183,210965,211554,212095,212568,212866,213359,214009,214921,215743,216619,217131,217726,218393,219399,220496,221724,223211,224674
3,46,Alaska,State,AK,126354,126845,127274,128169,128821,129427,129902,130274,130512,130553,130561,130635,130995,131435,131806,131832,132209,132215,132418,132649,133288,134047,134435,134813,134423,134097,133767,134285,134679,135782,136938,138097,138804,139394,140752,141871,143670,144856,146130,146564,147070,147443,147404,147627,147787,148668,149099,149572,149772,149911,149798,149606,149624,149759,150316,150896,151908,152648,153509,154467,155975,158427,161668,164885,167726,170103,172286,173876,175057,176039,177243,178528,179647,180284,180640,181180,181595,181923,181969,182508,183063,183699,184371,185129,186117,186659,187202,187572,188422,189667,191537,193098,194701,196188,197496,198628,198995,200281,201419,203108,204371,205956,207214,208548,210029,211603,213268,214779,216657,218438,220293,222002,223840,225203,226696,228228,229983,231836,233699,235713,237692,239067,240284,241356,242820,244408,245991,247755,249340,250737,251893,253151,254338,255506,256375,257430,258372,259369,260216,260836,261510,262190,262893,263450,263939,264027,264387,264398,264708,264758,264891,265077,265043,265151,265033,264672,264238,264803,265454,265948,265390,264975,264436,263833,263353,262836,262971,263231,263804,263661,263627,263823,264433,264650,264843,265138,265393,265391,264937,264691,264027,263484,262416,261487,260853,260987,261320,261602,261631,261832,261942,262329,262927,263708,264672,265592,266464,266575,266535,266344,266707,267326,268122,268254,268800,269267,270272,270998,271906,273419,274820,276313,277344,277980,278776,279567,280062,280629,281171,281596,281387,280931,281353,282455,283655,284840,285438,286472,287266,287952,288471,289842,291918,293853,294556,294539,294284,294338,294940,295837,297074,298236,298873,298640,297902,297174,297087,297083,297485,297776,298231,298419,298573,298423,298302,298205,298442,298935,299360,299649,300386,301520,302241,302319,301596,300971,300436,300035,300519,301147,302156,302325,302491,303450,304733,305632,305760,308243,311231,315737,316761,317827,317757,319115,319653,316809,314094,311573,311771,309649,307355,304104,303242,302540,302760,302647,303288,306184,309236,312877
